4127,-40252,-60,-236,-1084095,,,,,,
1463,-56002,-68,-349,-1070664,,,,,,
-3309,-85203,-73,-416,-1275558,,,,,,
-10884,-141018,-68,-392,-1929841,,,,,,
-21696,-230168,-53,-229,-2879653,,,,,,
-36039,-343828,-29,50,-4261924,,,,,,
-53247,-495827,6,455,-5648636,,,,,,
-69964,-647467,39,882,-7002059,,,,,,
-86328,-772360,71,1243,-7666400,,,,,,
-102202,-879114,102,1547,-7353933,,,,,,
-116743,-934117,127,1694,-6241833,,,,,,
-129774,-933302,151,1706,-4004574,,,,,,
-140389,-913399,166,1653,-2483991,,,,,,
-147851,-846459,176,1488,-318622,,,,,,
-153294,-764703,181,1278,1280896,,,,,,
-156717,-646555,180,996,3258434,,,,,,
-158359,-524203,175,704,4675074,,,,,,
-158451,-409551,166,426,5570989,,,,,,
-157522,-293204,156,147,5947452,,,,,,
-156191,-197360,146,-74,6110432,,,,,,
-155095,-112072,138,-245,5764135,,,,,,
-154151,-55544,132,-343,5172982,,,,,,
-153923,-18266,128,-374,4245174,,,,,,
-153941,-16203,128,-373,4194795,,,,,,
-153957,-13852,128,-376,4131009,,,,,,
-154009,-11738,128,-378,4027932,,,,,,
-154040,-9664,128,-380,3946365,,,,,,
-154066,-7515,128,-384,3890162,,,,,,
-154137,-9312,128,-357,3747701,,,,,,
-154182,-7963,128,-357,3665989,,,,,,
-154225,-6810,128,-354,3567906,,,,,,
-154307,-5893,128,-352,3471620,,,,,,
-154350,-5033,128,-349,3382834,,,,,,
-154461,-4541,128,-345,3273109,,,,,,
-154512,-4061,128,-341,3168090,,,,,,
-154622,-3972,129,-334,3101406,,,,,,
-154686,-3505,129,-331,3009594,,,,,,
-154742,-3122,129,-328,2923042,,,,,,
-154834,-2950,129,-324,2827999,,,,,,
-154919,-5798,129,-303,2701196,,,,,,
-154970,-6054,129,-297,2604540,,,,,,
-155026,-6487,129,-292,2508288,,,,,,
-155296,-8463,130,-269,2213789,,,,,,
-155927,-17840,133,-165,1316552,,,,,,
-156442,-23932,136,-69,788397,,,,,,
-156346,-25209,139,8,510753,,,,,,
-155213,-18522,139,56,452092,,,,,,
-152579,3092,135,51,702047,,,,,,
-148249,45015,129,-10,1279104,,,,,,
-142462,104715,117,-121,1960867,,,,,,
-135455,171481,104,-260,2646590,,,,,,
-127589,248442,89,-430,3239467,,,,,,
-119602,317508,72,-578,3654407,,,,,,
-111853,372983,58,-697,3477023,,,,,,
-104161,414645,45,-777,3284100,,,,,,
-97150,434126,34,-792,2545370,,,,,,
-89486,446208,23,-783,1888332,,,,,,
-83226,443915,14,-748,1290158,,,,,,
-77300,443367,7,-714,914872,,,,,,
-71754,433490,1,-660,501609,,,,,,
-66631,417293,-3,-590,37190,,,,,,
-61627,397933,-7,-518,-337203,,,,,,
-57240,379253,-10,-448,-609538,,,,,,
-52755,354851,-12,-371,-924296,,,,,,
-48160,334883,-14,-305,-1068338,,,,,,
-43536,322035,-17,-256,-1027870,,,,,,
-38557,316173,-21,-229,-833696,,,,,,
-33114,317718,-27,-232,-582042,,,,,,
-27050,323344,-34,-260,-350222,,,,,,
-20518,336520,-43,-306,27256,,,,,,
-13788,355473,-53,-370,357327,,,,,,
-7395,376069,-63,-444,633535,,,,,,
-1265,387886,-73,-498,661903,,,,,,
-768,388536,-73,-499,600674,,,,,,
-75,390937,-74,-506,782096,,,,,,
226,394362,-74,-512,818474,,,,,,
831,399070,-75,-523,911839,,,,,,
1372,404244,-76,-532,1076835,,,,,,
1618,388744,-76,-512,912854,,,,,,
2268,393177,-78,-522,786721,,,,,,
2542,395918,-78,-529,838714,,,,,,
2891,396660,-78,-531,837479,,,,,,
3458,400420,-79,-538,857003,,,,,,
3825,400979,-80,-541,801543,,,,,,
4325,402745,-80,-543,745156,,,,,,
4605,404811,-80,-548,945586,,,,,,
4914,406360,-81,-553,891312,,,,,,
5384,410902,-81,-561,926899,,,,,,
5678,413693,-82,-567,987191,,,,,,
5931,415112,-83,-571,952986,,,,,,
6419,399997,-83,-548,767695,,,,,,
7892,400896,-84,-552,509579,,,,,,
10164,348840,-83,-462,-701416,,,,,,
10695,282018,-78,-319,-1703062,,,,,,
9803,211857,-69,-142,-2507245,,,,,,
7977,144018,-58,41,-3137797,,,,,,
5959,70473,-46,229,-3531291,,,,,,
4007,13292,-35,375,-3601873,,,,,,
2351,-30743,-25,479,-3325764,,,,,,
1603,-55195,-18,529,-2732469,,,,,,
2176,-56833,-17,509,-1967156,,,,,,
4085,-37011,-17,428,-976864,,,,,,
6959,-2828,-23,309,-74704,,,,,,
10328,35226,-31,176,549404,,,,,,
13243,81068,-36,18,1344533,,,,,,
15905,118689,-41,-114,1627951,,,,,,
17973,136737,-44,-179,1494877,,,,,,
19152,139405,-45,-199,1073574,,,,,,
19147,126626,-42,-166,545822,,,,,,
18256,98169,-40,-101,-180416,,,,,,
16775,60293,-40,-36,-868604,,,,,,
14768,15729,-45,-15,-1436553,,,,,,
12329,-23803,-52,-63,-1781395,,,,,,
9297,-61197,-58,-149,-2005597,,,,,,
4776,-101583,-63,-226,-2201745,,,,,,
-2118,-155127,-60,-245,-2445323,,,,,,
-11490,-225704,-52,-173,-3105780,,,,,,
-23561,-325060,-37,3,-3863581,,,,,,
-38564,-446571,-9,273,-4966671,,,,,,
-55006,-574237,18,605,-5928180,,,,,,
-71600,-706199,50,971,-6486344,,,,,,
-87887,-812850,78,1252,-6799063,,,,,,
-89010,-823800,80,1279,-6631877,,,,,,
-90136,-834364,82,1302,-7067883,,,,,,
-91995,-852502,85,1342,-7295702,,,,,,
-93103,-869230,87,1377,-7376843,,,,,,
-94090,-887044,89,1415,-7638274,,,,,,
-96047,-858164,92,1371,-7510918,,,,,,
-97017,-873527,94,1404,-7048532,,,,,,
-98839,-886805,98,1435,-7196323,,,,,,
-99805,-897699,100,1460,-7183496,,,,,,
-100886,-908995,101,1484,-7112423,,,,,,
-102678,-921656,105,1514,-7111490,,,,,,
-103625,-931170,107,1537,-6901756,,,,,,
-106304,-937424,112,1554,-7083742,,,,,,
-108363,-953459,114,1584,-7037345,,,,,,
-110177,-968849,118,1618,-7057946,,,,,,
-111857,-980169,121,1643,-7045087,,,,,,
-115963,-962144,128,1617,-6336274,,,,,,
-128363,-950010,147,1617,-3937218,,,,,,
-137991,-865364,161,1453,-1095696,,,,,,
-146282,-794828,171,1293,717960,,,,,,
-152632,-727333,176,1126,1815749,,,,,,
-157077,-652135,176,949,2391339,,,,,,
-159812,-569311,175,754,3061151,,,,,,
-161020,-469562,168,517,4018705,,,,,,
-161106,-371843,159,277,4914071,,,,,,
-160702,-267107,151,30,5383281,,,,,,
-160362,-178630,144,-148,5441964,,,,,,
-160125,-118210,138,-245,5063541,,,,,,
-160246,-74782,134,-292,4265631,,,,,,
-160873,-52468,133,-289,3447347,,,,,,
-161760,-43509,134,-235,2520410,,,,,,
-162516,-43806,136,-158,1700942,,,,,,
-163107,-45177,139,-80,1163979,,,,,,
-163141,-42807,140,-13,825197,,,,,,
-162375,-33599,140,21,731508,,,,,,
-160660,-14015,139,24,870602,,,,,,
-157749,17150,135,-1,1224653,,,,,,
-153515,62855,126,-66,1672061,,,,,,
-147628,117357,116,-171,2202064,,,,,,
-140975,184357,103,-313,2802532,,,,,,
-134200,251603,90,-447,3151367,,,,,,
-127402,301713,78,-544,3192781,,,,,,
-120505,343764,67,-616,2928462,,,,,,
-113505,374297,56,-655,2689789,,,,,,
-106463,392892,46,-663,2100681,,,,,,
-99442,410943,36,-669,1848163,,,,,,
-98459,414921,34,-672,1826219,,,,,,
-97971,415867,34,-671,1967128,,,,,,
-97534,422214,33,-679,2052117,,,,,,
-96662,427051,32,-684,2088279,,,,,,
-96231,434777,31,-694,2205322,,,,,,
-95805,419700,31,-669,2130876,,,,,,
-94953,426159,29,-676,1954962,,,,,,
-94585,429209,29,-677,1956712,,,,,,
-94120,432448,29,-680,2024716,,,,,,
-93365,436881,28,-685,1984960,,,,,,
-92918,440111,27,-687,1974617,,,,,,
-92177,444061,26,-692,1895070,,,,,,
-91727,446626,25,-693,2076814,,,,,,
-91302,451319,24,-698,2082925,,,,,,
-90440,459007,23,-708,2163337,,,,,,
-90029,464050,23,-714,2214221,,,,,,
-89615,469326,22,-720,2249618,,,,,,
-88816,453372,21,-692,2016255,,,,,,
-86022,467292,18,-702,1817583,,,,,,
-79534,442151,10,-641,602677,,,,,,
-72988,406223,3,-561,-164092,,,,,,
-66731,401733,-3,-522,-300643,,,,,,
-60538,402849,-10,-495,-256486,,,,,,
-54398,403297,-17,-481,-147260,,,,,,
-48310,398876,-24,-470,-269727,,,,,,
-42175,395405,-31,-461,-271685,,,,,,
-36295,390503,-38,-449,-304211,,,,,,
-30505,386930,-43,-438,-306180,,,,,,
-25232,382182,-48,-423,-275028,,,,,,
-20504,367880,-53,-390,-514698,,,,,,
-16296,353799,-55,-359,-606927,,,,,,
-12583,328759,-56,-308,-935042,,,,,,
-9586,305736,-56,-246,-1074270,,,,,,
-6616,274418,-57,-179,-1378706,,,,,,
-4436,245461,-55,-121,-1507686,,,,,,
-3162,216368,-51,-63,-1643955,,,,,,
-3091,178830,-43,26,-1816306,,,,,,
-3180,138619,-36,130,-2046421,,,,,,
-2994,96039,-29,238,-2238675,,,,,,
-2032,68523,-24,303,-2071594,,,,,,
-78,62791,-24,306,-1648864,,,,,,
2941,75195,-27,253,-925798,,,,,,
7272,107555,-34,133,-7667,,,,,,
12317,149586,-44,-15,786557,,,,,,
17363,194192,-55,-178,1362703,,,,,,
21969,231426,-64,-314,1695519,,,,,,
25699,252045,-71,-402,1546618,,,,,,
28066,252327,-73,-421,1059055,,,,,,
28789,227573,-76,-381,281780,,,,,,
28765,224977,-76,-377,331790,,,,,,
28714,222682,-77,-375,262648,,,,,,
28668,220845,-77,-373,186008,,,,,,
28624,218886,-76,-369,146081,,,,,,
28516,216750,-76,-367,81718,,,,,,
28458,203451,-76,-344,-108368,,,,,,
28391,200101,-76,-340,-195692,,,,,,
28243,196215,-76,-335,-271501,,,,,,
28161,192559,-77,-332,-405763,,,,,,
28073,188338,-77,-326,-477277,,,,,,
27881,183688,-77,-320,-642711,,,,,,
27776,178968,-77,-314,-724724,,,,,,
27547,173547,-77,-307,-727054,,,,,,
27424,169435,-77,-303,-856506,,,,,,
27315,165270,-77,-298,-900004,,,,,,
27035,160548,-77,-294,-991892,,,,,,
26890,156196,-78,-291,-1111437,,,,,,
26740,144414,-78,-279,-1235216,,,,,,
25794,121649,-78,-261,-1664813,,,,,,
22072,49221,-76,-191,-2467281,,,,,,
17238,-20020,-76,-126,-3092987,,,,,,
10526,-97262,-73,-60,-3617994,,,,,,
2047,-191906,-66,13,-4246658,,,,,,
-8615,-285752,-55,112,-4863828,,,,,,
-20703,-392473,-39,268,-5220588,,,,,,
-35899,-503215,-13,479,-5807000,,,,,,
-52578,-624646,16,763,-6153967,,,,,,
-69670,-745940,46,1072,-6538803,,,,,,
-86539,-832624,78,1306,-6158730,,,,,,
-102972,-908744,107,1507,-5847091,,,,,,
-118503,-956488,135,1637,-5129833,,,,,,
-132834,-974768,160,1694,-3755674,,,,,,
-145184,-962434,180,1673,-2338337,,,,,,
-154922,-915936,195,1574,-570980,,,,,,
-162152,-855617,203,1433,698003,,,,,,
-167256,-759235,207,1216,2291042,,,,,,
-170326,-641642,203,933,3921553,,,,,,
-171575,-511930,198,629,5161272,,,,,,
-171283,-394174,190,354,5926376,,,,,,
-169889,-274764,180,95,6484881,,,,,,
-167887,-168077,169,-125,6430315,,,,,,
-165835,-85432,160,-277,6111065,,,,,,
-163710,-20577,151,-381,5576852,,,,,,
-161964,26514,144,-440,4908831,,,,,,
-160059,59456,138,-461,3927366,,,,,,
-158324,77341,135,-442,3105156,,,,,,
-156725,88718,133,-389,2306722,,,,,,
-154810,95359,131,-318,1678784,,,,,,
-154703,95941,131,-311,1681630,,,,,,
-154606,97107,131,-307,1644375,,,,,,
-154378,98736,131,-302,1639169,,,,,,
-154276,100164,131,-298,1613476,,,,,,
-154151,96410,131,-284,1541660,,,,,,
-153908,97981,131,-281,1549317,,,,,,
-153779,99417,131,-276,1469276,,,,,,
-153536,100682,131,-271,1458210,,,,,,
-153385,101747,131,-266,1422435,,,,,,
-153243,102770,131,-260,1387117,,,,,,
-152970,104127,131,-255,1360228,,,,,,
-152808,105129,131,-250,1382517,,,,,,
-152656,106694,131,-246,1362549,,,,,,
-152333,109273,131,-242,1367180,,,,,,
-152167,110545,130,-239,1340817,,,,,,
-152015,112250,130,-235,1348730,,,,,,
-151571,109953,129,-227,1283429,,,,,,
-151427,111303,129,-225,1270381,,,,,,
-150475,117934,127,-215,1220465,,,,,,
-146574,129266,121,-200,1039514,,,,,,
-141026,151681,113,-229,1134805,,,,,,
-134003,200428,100,-311,1712597,,,,,,
-125824,266296,84,-435,2328163,,,,,,
-117329,329494,68,-571,2842786,,,,,,
-109155,390486,53,-702,3045980,,,,,,
-101087,432413,38,-788,3014583,,,,,,
-93396,461446,27,-836,2565437,,,,,,
-86111,478196,16,-838,2218176,,,,,,
-79396,476478,7,-791,1369892,,,,,,
-73457,465701,1,-733,839970,,,,,,
-68288,441830,-2,-644,14518,,,,,,
-63802,414336,-3,-543,-497945,,,,,,
-59768,378002,-4,-418,-1078740,,,,,,
-55632,348409,-4,-314,-1314543,,,,,,
-51502,319720,-5,-223,-1506683,,,,,,
-46715,305725,-8,-171,-1331984,,,,,,
-40798,301693,-14,-163,-1065106,,,,,,
-33541,317412,-24,-211,-467680,,,,,,
-24951,349249,-40,-315,276068,,,,,,
-16000,398564,-56,-475,1073124,,,,,,
-7676,445760,-71,-630,1725664,,,,,,
411,477139,-86,-746,1700450,,,,,,
7191,490266,-98,-805,1527137,,,,,,
12020,474182,-103,-786,698172,,,,,,
14256,436859,-102,-693,-160153,,,,,,
14032,368817,-95,-515,-1407157,,,,,,
11840,277289,-81,-273,-2795743,,,,,,
7978,161656,-64,32,-4046261,,,,,,
3393,54374,-46,315,-5032661,,,,,,
2741,44255,-43,342,-5022190,,,,,,
2434,33404,-41,375,-5117401,,,,,,
2192,23309,-40,406,-5291384,,,,,,
1765,13397,-38,436,-5295878,,,,,,
1539,2036,-37,474,-5532656,,,,,,
950,-2356,-35,465,-5481574,,,,,,
744,-14512,-34,504,-5553468,,,,,,
507,-23883,-32,532,-5726475,,,,,,
-43,-34163,-31,560,-5688285,,,,,,
-266,-43325,-30,587,-5746687,,,,,,
-490,-52373,-29,613,-5905784,,,,,,
-938,-62030,-27,642,-5844171,,,,,,
-1137,-70675,-25,667,-6060789,,,,,,
-1337,-79857,-24,696,-5882519,,,,,,
-1690,-89155,-21,730,-5922738,,,,,,
-1852,-97833,-20,757,-6015677,,,,,,
-2174,-106825,-19,787,-5966045,,,,,,
-2300,-102790,-19,758,-5829927,,,,,,
-2862,-132105,-17,841,-5518694,,,,,,
-1963,-134899,-13,801,-3806078,,,,,,
1610,-87109,-20,606,-1848728,,,,,,
6021,-11543,-31,353,235714,,,,,,
10067,64598,-39,94,1684032,,,,,,
12771,123755,-45,-113,2263076,,,,,,
14054,147737,-45,-198,2128745,,,,,,
13745,137398,-42,-182,1226639,,,,,,
12291,100945,-34,-82,160497,,,,,,
10816,54673,-30,36,-795632,,,,,,
9553,9213,-34,112,-1421810,,,,,,
9012,-18119,-47,54,-1562169,,,,,,
8968,-29285,-64,-143,-1283612,,,,,,
8257,-29440,-80,-376,-901511,,,,,,
6123,-33390,-90,-557,-683890,,,,,,
1087,-59266,-95,-634,-944004,,,,,,
-6941,-122122,-91,-573,-1762634,,,,,,
-20332,-225525,-71,-364,-3143872,,,,,,
-36090,-378015,-43,19,-5013874,,,,,,
-56687,-554552,-3,490,-6852439,,,,,,
-78902,-746430,42,1030,-8229558,,,,,,
-100349,-928077,89,1539,-9270621,,,,,,
-119605,-1031516,123,1854,-8736479,,,,,,
-137172,-1117369,158,2094,-8116239,,,,,,
-152376,-1140310,185,2152,-5877741,,,,,,
-164386,-1108922,203,2075,-3404647,,,,,,
-173158,-1019952,215,1851,-444679,,,,,,
-178631,-909364,219,1572,1715860,,,,,,
-181658,-769997,217,1235,3924594,,,,,,
-182700,-623700,210,880,5653177,,,,,,
-182697,-611096,209,848,5720049,,,,,,
-182685,-598052,207,811,6066898,,,,,,
-182664,-583899,207,777,5858917,,,,,,
-182617,-573682,206,745,5942134,,,,,,
-182589,-563079,206,715,6122182,,,,,,
-182553,-552681,205,683,6098210,,,,,,
-182467,-525261,203,635,6413183,,,,,,
-182410,-92177,203,604,6510271,,,,,,
-182297,-500098,201,566,6600899,,,,,,
-182232,-487651,200,531,6780002,,,,,,
-182169,-475155,199,500,6789947,,,,,,
-182055,-462751,198,464,6918436,,,,,,
-181979,-449973,197,431,7190368,,,,,,
-181902,-436894,197,397,7004975,,,,,,
-181743,-425351,195,362,7184626,,,,,,
-181658,-413961,194,331,7135369,,,,,,
-181498,-402927,193,296,7184515,,,,,,
-181405,-382584,192,269,7461737,,,,,,
-180906,-324577,188,121,7710602,,,,,,
-179717,-211258,178,-108,7673826,,,,,,
-178510,-127204,171,-233,7004091,,,,,,
-177475,-62520,165,-318,6021100,,,,,,
-176795,-22783,161,-345,5040021,,,,,,
-176509,1208,160,-322,3866374,,,,,,
-176489,10025,161,-266,2895494,,,,,,
-176173,11344,162,-185,1971866,,,,,,
-175290,13546,163,-113,1411377,,,,,,
-173375,24423,162,-58,1150599,,,,,,
-170011,49312,158,-49,1216267,,,,,,
-165256,88428,152,-89,1579554,,,,,,
-159002,146450,140,-177,2153289,,,,,,
-151273,215258,127,-304,2782133,,,,,,
-142060,286225,109,-457,3309831,,,,,,
-131650,372722,90,-639,3911046,,,,,,
-120405,457655,68,-818,4440254,,,,,,
-109083,536038,46,-983,4440755,,,,,,
-97987,592155,24,-1110,4077574,,,,,,
-87369,623090,6,-1176,3431406,,,,,,
-77515,642218,-10,-1200,2663147,,,,,,
-68806,645841,-24,-1173,2020680,,,,,,
-61571,622894,-32,-1084,824239,,,,,,
-55892,581127,-36,-947,-269343,,,,,,
-51620,523583,-36,-768,-1384676,,,,,,
-48679,453831,-34,-559,-2258384,,,,,,
-46221,387297,-27,-359,-2882057,,,,,,
-45144,313967,-19,-147,-3374203,,,,,,
-44783,251427,-7,44,-3569778,,,,,,
-43455,189354,0,222,-3674421,,,,,,
-39916,156994,1,318,-3261323,,,,,,
-39192,157207,0,322,-3193240,,,,,,
-38899,156075,0,325,-3071908,,,,,,
-38546,156737,0,332,-2968499,,,,,,
-37779,158721,0,334,-2823897,,,,,,
-37406,160177,-1,337,-2685052,,,,,,
-37027,161149,-1,304,-2534984,,,,,,
-36260,165018,-2,301,-2455918,,,,,,
-35861,167268,-2,299,-2340924,,,,,,
-35451,169808,-2,294,-2169411,,,,,,
-34662,173988,-4,284,-2031698,,,,,,
-34226,177509,-5,274,-1895385,,,,,,
-33341,182621,-7,261,-1702449,,,,,,
-32835,187009,-8,250,-1568096,,,,,,
-32371,191692,-8,243,-1437060,,,,,,
-31426,197979,-9,232,-1259240,,,,,,
-30938,203342,-10,222,-1088742,,,,,,
-29934,210673,-12,207,-863319,,,,,,
-29420,212712,-13,168,-786748,,,,,,
-27520,231662,-15,121,-321840,,,,,,
-17761,289819,-34,-100,865558,,,,,,
-7713,345050,-54,-328,1690973,,,,,,
2034,417604,-75,-578,2538585,,,,,,
9830,481595,-88,-792,2958417,,,,,,
15754,499259,-95,-858,2453010,,,,,,
19409,471818,-97,-776,1085921,,,,,,
20521,418674,-93,-622,-324165,,,,,,
19462,328440,-81,-377,-1949224,,,,,,
17008,229262,-68,-106,-3262320,,,,,,
13972,120037,-53,179,-4313860,,,,,,
11173,33128,-38,395,-4777639,,,,,,
8876,-33950,-25,555,-4496158,,,,,,
8014,-69604,-17,646,-3909261,,,,,,
9041,-73719,-15,635,-2748479,,,,,,
12081,-43440,-20,515,-1317543,,,,,,
16889,12936,-29,320,195774,,,,,,
21910,87848,-41,70,1541223,,,,,,
26338,152617,-50,-142,2371855,,,,,,
29463,194045,-56,-295,2378309,,,,,,
31223,205671,-58,-343,1962753,,,,,,
31778,186478,-58,-304,947421,,,,,,
31095,150598,-52,-216,-7326,,,,,,
29403,98558,-45,-86,-992327,,,,,,
27062,45326,-37,56,-1764180,,,,,,
24472,-10112,-27,197,-2213519,,,,,,
21901,-53903,-17,309,-2464594,,,,,,
19855,-87944,-10,398,-2337153,,,,,,
18773,-104821,-6,436,-1943023,,,,,,
18847,-98655,-6,395,-1282808,,,,,,
20087,-75345,-9,309,-352959,,,,,,
20203,-72381,-9,300,-360168,,,,,,
20309,-69907,-9,291,-276472,,,,,,
20544,-66963,-9,283,-186781,,,,,,
20654,-64207,-9,276,-94805,,,,,,
20767,-61215,-9,268,481,,,,,,
21003,-54448,-9,246,110394,,,,,,
21117,-50546,-10,234,164948,,,,,,
21359,-46879,-10,225,238474,,,,,,
21478,-43319,-10,216,326879,,,,,,
21596,-39400,-10,206,452768,,,,,,
21839,-35420,-10,197,509729,,,,,,
21958,-31194,-10,187,600721,,,,,,
22078,-27057,-9,178,680919,,,,,,
22324,-23132,-9,170,714479,,,,,,
22443,-19039,-9,162,827162,,,,,,
22564,-15475,-9,156,862132,,,,,,
22687,-11608,-9,149,928388,,,,,,
22960,-7184,-8,144,1032607,,,,,,
23491,8036,-6,125,1204669,,,,,,
25474,38401,1,123,1448566,,,,,,
27540,57742,9,190,1407226,,,,,,
30631,79394,18,275,1375830,,,,,,
34842,102987,21,323,1430724,,,,,,
40892,141197,20,348,1638928,,,,,,
48965,194757,14,263,2100326,,,,,,
59393,251594,0,145,2495332,,,,,,
72658,349729,-22,-89,3479243,,,,,,
88753,462405,-52,-357,4223037,,,,,,
105661,581362,-86,-719,5581540,,,,,,
121586,713084,-120,-1095,6435146,,,,,,
135844,822869,-146,-1425,6391798,,,,,,
148505,859627,-171,-1563,4863573,,,,,,
159363,840834,-191,-1548,3344075,,,,,,
165679,796969,-198,-1463,1208227,,,,,,
169750,718547,-200,-1276,-568159,,,,,,
170545,595509,-196,-969,-2847259,,,,,,
168937,446176,-183,-606,-4793651,,,,,,
165784,300585,-169,-257,-6331595,,,,,,
161535,153795,-152,99,-6983291,,,,,,
156870,36107,-135,370,-7326932,,,,,,
152435,-66846,-121,586,-7055628,,,,,,
148503,-135661,-107,716,-6289356,,,,,,
146056,-174049,-101,754,-5006355,,,,,,
145411,-177148,-100,700,-3631340,,,,,,
146314,-150376,-105,549,-2056995,,,,,,
148166,-99671,-112,330,-373351,,,,,,
150010,-40957,-122,93,876920,,,,,,
151555,4433,-132,-96,1544570,,,,,,
151633,8133,-133,-112,1577551,,,,,,
151729,12152,-134,-131,1619155,,,,,,
151769,15983,-134,-149,1689388,,,,,,
151800,19746,-135,-168,1699384,,,,,,
151833,23554,-135,-187,1748696,,,,,,
151840,21554,-136,-186,1759504,,,,,,
151834,24658,-137,-205,1707593,,,,,,
151818,27135,-137,-220,1739075,,,,,,
151794,29435,-137,-234,1711386,,,,,,
151724,31378,-138,-249,1699315,,,,,,
151678,33157,-138,-261,1694383,,,,,,
151621,34656,-139,-275,1646269,,,,,,
151484,35614,-139,-286,1670440,,,,,,
151402,37117,-139,-300,1656599,,,,,,
151322,38426,-139,-312,1618320,,,,,,
151140,39268,-139,-323,1598658,,,,,,
150960,39933,-139,-335,1554935,,,,,,
150720,34488,-139,-314,1446587,,,,,,
149549,30033,-139,-336,1119269,,,,,,
145237,-5464,-134,-272,170400,,,,,,
138729,-67525,-120,-112,-1040465,,,,,,
118925,-211228,-82,268,-2685172,,,,,,
108247,-336157,-58,563,-4538599,,,,,,
79105,-419441,-6,802,-1536708,,,,,,
71632,-517766,4,951,-3301452,,,,,,
66123,-644314,6,1126,-4751210,,,,,,
62371,-588851,7,930,-2468844,,,,,,
59509,-491559,3,658,449179,,,,,,
57763,-394937,-3,401,2271431,,,,,,
55624,-315175,-9,157,3170013,,,,,,
52613,-263145,-14,-12,3421840,,,,,,
47126,-240865,-10,-91,2846244,,,,,,
37986,-263750,6,-26,1587704,,,,,,
25696,-330246,31,194,-41927,,,,,,
13102,-425621,58,507,-1762543,,,,,,
2501,-523528,77,811,-3284726,,,,,,
-5950,-585728,94,1010,-3384600,,,,,,
-12508,-592025,102,1039,-2713791,,,,,,
-16682,-551033,104,942,-1038525,,,,,,
-18452,-486339,100,758,446584,,,,,,
-18148,-384167,90,479,2338928,,,,,,
-16330,-272695,78,183,3859483,,,,,,
-13598,-168011,62,-87,4798088,,,,,,
-10858,-67761,48,-341,5251240,,,,,,
-8425,9543,34,-542,5134320,,,,,,
-7098,56228,23,-648,4520805,,,,,,
-7061,59322,23,-655,4411863,,,,,,
-7031,62726,22,-668,4333902,,,,,,
-7044,69048,21,-692,4214687,,,,,,
-7063,63336,21,-656,4051098,,,,,,
-7090,65293,21,-662,3983853,,,,,,
-7168,67057,20,-670,3859557,,,,,,
-7217,68255,20,-673,3765608,,,,,,
-7274,69186,19,-677,3641506,,,,,,
-7415,69542,19,-679,3524790,,,,,,
-7500,69458,19,-676,3385262,,,,,,
-7692,69162,19,-677,3349284,,,,,,
-7800,69544,20,-677,3247774,,,,,,
-7915,69470,20,-677,3126885,,,,,,
-8172,68968,20,-678,3014051,,,,,,
-8314,68614,20,-678,2904044,,,,,,
-8622,59979,21,-633,2699473,,,,,,
-8787,58240,21,-629,2560041,,,,,,
-10122,45210,22,-585,1819785,,,,,,
-14518,-5032,31,-382,332420,,,,,,
-19963,-70097,43,-133,-1049143,,,,,,
-25209,-139732,55,101,-2083563,,,,,,
-28990,-197012,63,288,-2639633,,,,,,
-31930,-229051,69,404,-2452883,,,,,,
-33197,-223298,68,405,-1522511,,,,,,
-32561,-187925,65,318,-475856,,,,,,
-30185,-128257,57,164,825186,,,,,,
-26757,-53093,50,-4,2059093,,,,,,
-23572,21946,47,-141,2938642,,,,,,
-20822,80226,48,-184,3216182,,,,,,
-18414,114117,53,-132,2908294,,,,,,
-15616,131774,61,-20,2335325,,,,,,
-11995,146894,70,123,1885002,,,,,,
-6049,172933,72,233,1741361,,,,,,
1595,221380,69,248,2092702,,,,,,
12577,297901,57,135,2872165,,,,,,
27120,404462,33,-102,4020988,,,,,,
45320,546444,2,-459,5522850,,,,,,
65527,712930,-37,-901,7146234,,,,,,
85239,872631,-76,-1339,8063340,,,,,,
103570,990396,-111,-1688,7936446,,,,,,
120401,1053841,-142,-1880,6807695,,,,,,
135731,1069808,-169,-1937,5050556,,,,,,
148018,1044295,-189,-1887,3020078,,,,,,
158917,984053,-205,-1743,915166,,,,,,
165871,890987,-212,-1518,-1141052,,,,,,
169884,772750,-213,-1232,-3116001,,,,,,
172084,629540,-208,-894,-4849265,,,,,,
172124,621397,-207,-868,-4946154,,,,,,
172195,613645,-206,-840,-5141775,,,,,,
172216,603632,-205,-813,-5223351,,,,,,
172229,596068,-205,-786,-5275167,,,,,,
172255,565040,-204,-736,-5622973,,,,,,
172256,554324,-203,-705,-5670020,,,,,,
172253,543949,-203,-674,-5928447,,,,,,
172234,533187,-201,-642,-6104267,,,,,,
172215,521562,-201,-613,-6021787,,,,,,
172196,510524,-200,-582,-6273918,,,,,,
172148,498729,-198,-546,-6464002,,,,,,
172118,485935,-198,-516,-6249489,,,,,,
172088,476477,-197,-485,-6420199,,,,,,
172017,466512,-196,-453,-6508277,,,,,,
171980,456196,-196,-427,-6467629,,,,,,
171941,446958,-195,-397,-6586829,,,,,,
171897,424288,-194,-365,-6819015,,,,,,
171807,413214,-193,-332,-6877138,,,,,,
171559,359456,-190,-195,-7265301,,,,,,
170739,247368,-181,25,-7311403,,,,,,
170120,160425,-174,160,-6871273,,,,,,
169510,94048,-168,261,-6031452,,,,,,
